obsID,birdID,date_time,latitude,longitude,speed,timelbl2,timelbl3,place,OB3,OB8,OB16,SA3,SA8
14252,169,7/22/2009 0:02,53.4764732,6.2257957,0.01,,,,,,,no locomotion,stand
14253,169,7/22/2009 0:32,53.4764975,6.2258259,0,Night,Night,Mudflats_Territory,,,,no locomotion,stand
14254,169,7/22/2009 1:02,53.4763514,6.2257729,0.25019992,Night,Night,Mudflats_Territory,,,,no locomotion,body care
14255,169,7/22/2009 1:33,53.4690445,6.2213433,0.200499377,Night,Night,Mudflats,,,,ter. locomotion,forage
14256,169,7/22/2009 2:03,53.4650616,6.2175872,0.280713377,,,,,,,ter. locomotion,forage
14257,169,7/22/2009 2:33,53.4653702,6.2189349,0.287402157,,,,,,,ter. locomotion,forage
14258,169,7/22/2009 3:04,53.4647855,6.2174063,0.192093727,Night,Night,Mudflats,,,,ter. locomotion,forage
14259,169,7/22/2009 3:34,53.4643588,6.2160694,0.12083046,Night,Night,Mudflats,,,,ter. locomotion,forage
14260,169,7/22/2009 4:05,53.46499,6.2166931,0.172916165,,,,,,,ter. locomotion,forage
14261,169,7/22/2009 4:36,53.4765656,6.2255753,0.050990195,,,,,,,no locomotion,body care
14262,169,7/22/2009 5:07,53.4766043,6.2256251,0.141774469,,,,,,,no locomotion,body care
14263,169,7/22/2009 5:37,53.4765319,6.2256573,0.070710678,,,,,,,no locomotion,stand
14264,169,7/22/2009 6:07,53.4764679,6.2256649,0,Day,Twilight,Mudflats_Territory,,,,no locomotion,body care
14265,169,7/22/2009 6:38,53.4764455,6.2257216,0.128452326,Day,Day,Mudflats_Territory,,,,no locomotion,body care
14266,169,7/22/2009 7:08,53.476462,6.2257811,0,Day,Day,Mudflats_Territory,,,,no locomotion,body care
14267,169,7/22/2009 7:39,53.4766578,6.2256598,0.208326667,Day,Day,Territory,,,,no locomotion,stand
14268,169,7/22/2009 8:09,53.4766537,6.2256778,0.078102497,Day,Day,Territory,,,,fly,fly
14269,169,7/22/2009 8:39,53.4768822,6.2310866,0.072111026,Day,Day,Roost,,,,no locomotion,stand
14270,169,7/22/2009 9:11,53.4778586,6.2285535,0.02236068,Day,Day,Roost,,,,no locomotion,sit
14271,169,7/22/2009 9:41,53.4778435,6.2285595,0.145945195,,,,,,,no locomotion,sit
14272,169,7/22/2009 10:12,53.4778901,6.2284946,0.582666285,Day,Day,Roost,,,,ter. locomotion,forage
14273,169,7/22/2009 10:42,53.4780797,6.2285676,0.01,Day,Day,Roost,,,,no locomotion,stand
14274,169,7/22/2009 11:13,53.4780472,6.2284553,0.02236068,Day,Day,Roost,,,,no locomotion,sit
14275,169,7/22/2009 11:46,53.4765619,6.2256253,0.01,Day,Day,Territory,,,,no locomotion,body care
14276,169,7/22/2009 12:16,53.4765991,6.2257112,0.071414284,Day,Day,Territory,,,,no locomotion,stand
14277,169,7/22/2009 12:47,53.4766728,6.2257202,0.09486833,,,,,,,no locomotion,stand
14278,169,7/22/2009 13:17,53.4764724,6.2257735,0.050990195,Day,Day,Mudflats_Territory,,,,no locomotion,stand
14279,169,7/22/2009 13:47,53.4694201,6.2213461,0.119163753,Day,Day,Mudflats,,,,ter. locomotion,forage
14280,169,7/22/2009 14:17,53.4689302,6.2203121,0.116619038,Day,Day,Mudflats,,,,no locomotion,body care
14281,169,7/22/2009 14:47,53.465178,6.2187496,0.02236068,Day,Day,Mudflats,,,,ter. locomotion,forage
14282,169,7/22/2009 15:18,53.4646271,6.2169462,0.213072758,Day,Day,Mudflats,,,,ter. locomotion,forage
14283,169,7/22/2009 15:48,53.4622956,6.2196734,0.137477271,,,,,,,ter. locomotion,forage
14284,169,7/22/2009 16:19,53.4615504,6.2168716,0.144913767,Day,Day,Mudflats,,,,ter. locomotion,forage
14285,169,7/22/2009 16:49,53.4688917,6.2210921,15.60663,Day,Day,Mudflats,,,,ter. locomotion,forage
14286,169,7/22/2009 17:19,53.4690162,6.2207292,0.183575598,Day,Day,Mudflats,,,,ter. locomotion,forage
14287,169,7/22/2009 17:50,53.4766281,6.2256591,0.106770783,Day,Day,Territory,,,,no locomotion,sit
14288,169,7/22/2009 18:21,53.4766075,6.2256473,0.094339811,,,,,,,no locomotion,body care
14289,169,7/22/2009 18:51,53.475861,6.2256736,0.045825757,,,,,,,ter. locomotion,forage
14290,169,7/22/2009 19:22,53.4765233,6.2257431,0.185741756,Day,Day,Territory,,,,no locomotion,body care
14291,169,7/22/2009 19:53,53.4765883,6.2256679,0.158429795,,,,,,,no locomotion,body care
14292,169,7/22/2009 20:24,53.4764937,6.2257261,0,Day,Day,Mudflats_Territory,,,,no locomotion,body care
14293,169,7/22/2009 20:54,53.4765784,6.2257229,0.067082039,,,,,,,no locomotion,stand
14294,169,7/22/2009 21:25,53.4766568,6.2257507,0.096953597,Day,Twilight,Territory,,,,no locomotion,stand
14295,169,7/22/2009 21:55,53.4766791,6.2257525,0.18493242,Night,Twilight,Territory,,,,no locomotion,stand
14296,169,7/22/2009 22:26,53.4766977,6.2257496,0.240624188,Night,Twilight,Territory,,,,no locomotion,stand
14297,169,7/22/2009 22:56,53.4766257,6.2257241,0,Night,Night,Territory,,,,no locomotion,stand
14298,169,7/22/2009 23:27,53.4765807,6.2257499,0.014142136,Night,Night,Territory,,,,no locomotion,stand
14299,169,7/22/2009 23:57,53.4764807,6.2256856,0.139283883,Night,Night,Mudflats_Territory,,,,no locomotion,stand
14300,169,7/23/2009 0:28,53.476027,6.2256805,0.336452077,Night,Night,Mudflats,,,,ter. locomotion,forage
14301,169,7/23/2009 0:59,53.4760831,6.2256063,0.425793377,Night,Night,Mudflats,,,,no locomotion,body care
14302,169,7/23/2009 1:30,53.4758946,6.225769,0,Night,Night,Mudflats,,,,ter. locomotion,forage
14303,169,7/23/2009 2:00,53.475973,6.2258703,0.245967478,Night,Night,Mudflats,,,,no locomotion,sit
14304,169,7/23/2009 2:31,53.4757761,6.2255622,0.373898382,Night,Night,Mudflats,,,,ter. locomotion,forage
14305,169,7/23/2009 3:01,53.4652273,6.218707,0.06,Night,Night,Mudflats,,,,ter. locomotion,forage
14306,169,7/23/2009 3:32,53.4648271,6.2172519,0.475604878,Night,Night,Mudflats,,,,ter. locomotion,forage
14307,169,7/23/2009 4:02,53.4647421,6.2170474,0.070710678,,,,,,,ter. locomotion,forage
14308,169,7/23/2009 4:32,53.4696308,6.2166097,0.362491379,Night,Night,Mudflats,,,,ter. locomotion,forage
14309,169,7/23/2009 5:02,53.4691892,6.2185202,0.136747943,Night,Twilight,Mudflats,,,,ter. locomotion,forage
14310,169,7/23/2009 5:33,53.4693199,6.2173434,0.188414437,Night,Twilight,Mudflats,,,,ter. locomotion,forage
14311,169,7/23/2009 6:03,53.4766221,6.2256666,0.045825757,Day,Twilight,Territory,,,,no locomotion,stand
14312,169,7/23/2009 6:34,53.4766515,6.2256438,0.325269119,,,,,,,no locomotion,stand
14313,169,7/23/2009 7:04,53.4766729,6.2256396,0.075498344,Day,Day,Territory,,,,no locomotion,sit
14314,169,7/23/2009 7:34,53.4766288,6.2256577,0.01,Day,Day,Territory,,,,no locomotion,stand
14315,169,7/23/2009 8:05,53.4766664,6.2256879,0.249399278,Day,Day,Territory,,,,no locomotion,stand
14316,169,7/23/2009 8:35,53.4766535,6.225649,0.104880885,,,,,,,no locomotion,stand
14317,169,7/23/2009 9:05,53.4778778,6.228313,0.122065556,Day,Day,Roost,,,,no locomotion,stand
14318,169,7/23/2009 9:36,53.4777954,6.2283605,0.01,,,,,,,no locomotion,stand
14319,169,7/23/2009 10:07,53.4778063,6.2284938,0,Day,Day,Roost,,,,no locomotion,stand
14320,169,7/23/2009 10:37,53.4777985,6.2284964,0.107703296,Day,Day,Roost,,,,no locomotion,stand
14321,169,7/23/2009 11:07,53.4778623,6.2292151,0.17,Day,Day,Roost,,,,no locomotion,body care
14322,169,7/23/2009 11:38,53.477905,6.2288787,0.174928557,Day,Day,Roost,,,,ter. locomotion,forage
14323,169,7/23/2009 12:08,53.4777727,6.2284933,0.111803399,,,,,,,no locomotion,stand
14324,169,7/23/2009 12:39,53.4766639,6.2256995,0.041231056,Day,Day,Territory,,,,no locomotion,body care
14325,169,7/23/2009 13:09,53.4766487,6.2256515,0.057445626,,,,,,,no locomotion,stand
14326,169,7/23/2009 13:39,53.472352,6.2234299,0.274954542,,,,,,,ter. locomotion,forage
14327,169,7/23/2009 14:10,53.4713686,6.2206095,0.27513633,,,,,,,ter. locomotion,forage
14328,169,7/23/2009 14:40,53.4698921,6.219459,0.290172363,Day,Day,Mudflats,,,,no locomotion,stand
14329,169,7/23/2009 15:10,53.469232,6.2202975,0.107238053,Day,Day,Mudflats,,,,no locomotion,body care
14330,169,7/23/2009 15:40,53.4648136,6.2176362,0.531507291,Day,Day,Mudflats,,,,ter. locomotion,forage
14331,169,7/23/2009 16:11,53.4633645,6.2203524,0.014142136,,,,,,,ter. locomotion,forage
14332,169,7/23/2009 16:41,53.4620561,6.220165,0.386781592,,,,,,,ter. locomotion,forage
14333,169,7/23/2009 17:11,53.4622336,6.2199265,0.09486833,Day,Day,Mudflats,,,,ter. locomotion,forage
14334,169,7/23/2009 17:42,53.4619031,6.2205114,0.254950976,,,,,,,ter. locomotion,forage
14335,169,7/23/2009 18:12,53.4629128,6.2198505,0.284429253,Day,Day,Mudflats,,,,ter. locomotion,forage
14336,169,7/23/2009 18:43,53.4760776,6.2312336,0.01,Day,Day,Mudflats,,,,no locomotion,body care
14337,169,7/23/2009 19:14,53.4760054,6.231255,0.014142136,Day,Day,Mudflats,,,,no locomotion,stand
14338,169,7/23/2009 19:44,53.4759839,6.2312623,0.071414284,Day,Day,Mudflats,,,,no locomotion,stand
14339,169,7/23/2009 20:14,53.4763382,6.2316661,0.080622577,Day,Day,Roost,,,,no locomotion,stand
14340,169,7/23/2009 20:45,53.4763991,6.2316822,0.02236068,Day,Day,Roost,,,,no locomotion,body care
14341,169,7/23/2009 21:15,53.4775341,6.2512673,0.037416574,Day,Twilight,Roost,,,,no locomotion,stand
14342,169,7/23/2009 21:45,53.4774837,6.2513679,0.228473193,Day,Twilight,Roost,,,,no locomotion,body care
14343,169,7/23/2009 22:16,53.477545,6.2512201,0.122065556,Night,Twilight,Roost,,,,no locomotion,stand
14344,169,7/23/2009 22:46,53.4767663,6.2375556,0.057445626,Night,Night,Roost,,,,no locomotion,stand
14345,169,7/23/2009 23:16,53.4768199,6.2373353,0.01,Night,Night,Roost,,,,no locomotion,stand
14346,169,7/23/2009 23:46,53.4768518,6.2373746,0.041231056,Night,Night,Roost,,,,no locomotion,stand
14347,169,7/24/2009 0:17,53.4768286,6.2374629,0.115758369,Night,Night,Roost,,,,no locomotion,stand
14348,169,7/24/2009 0:47,53.4768077,6.2374708,0.058309519,Night,Night,Roost,,,,no locomotion,stand
14349,169,7/24/2009 1:17,53.4768101,6.2374302,0.014142136,,,,,,,no locomotion,stand
14350,169,7/24/2009 1:47,53.4767909,6.2375467,0,Night,Night,Roost,,,,no locomotion,stand
14351,169,7/24/2009 2:18,53.4727732,6.2335662,0.216564078,Night,Night,Mudflats,,,,ter. locomotion,forage
14352,169,7/24/2009 2:48,53.4698101,6.2239666,0.264007576,Night,Night,Mudflats,,,,ter. locomotion,forage
14353,169,7/24/2009 3:19,53.4690735,6.2208216,0.334813381,Night,Night,Mudflats,,,,ter. locomotion,forage
14354,169,7/24/2009 3:49,53.4648981,6.2169877,0.78,,,,,,,ter. locomotion,forage
14355,169,7/24/2009 4:19,53.462799,6.2199109,0.534228416,Night,Night,Mudflats,,,,ter. locomotion,forage
14356,169,7/24/2009 4:50,53.4616879,6.2206926,0.223383079,,,,,,,ter. locomotion,forage
14357,169,7/24/2009 5:20,53.4595904,6.2353933,0.245153013,,,,,,,ter. locomotion,forage
14358,169,7/24/2009 5:51,53.4596558,6.2374417,0.164316767,Day,Twilight,Mudflats,,,,ter. locomotion,forage
14359,169,7/24/2009 6:21,53.4602962,6.2400008,0.199499373,Day,Twilight,Mudflats,,,,ter. locomotion,forage
14360,169,7/24/2009 6:52,53.4764767,6.2257446,0.01,Day,Day,Mudflats_Territory,,,,no locomotion,stand
14361,169,7/24/2009 7:23,53.4761269,6.2258597,0.104880885,Day,Day,Mudflats,,,,no locomotion,body care
14362,169,7/24/2009 7:53,53.4764444,6.225732,0.090553851,Day,Day,Mudflats_Territory,,,,no locomotion,body care
14363,169,7/24/2009 8:24,53.4765021,6.2257161,0.01,Day,Day,Territory,,,,no locomotion,stand
14364,169,7/24/2009 8:54,53.4766914,6.2311528,0.147648231,Day,Day,Roost,,,,no locomotion,stand
14365,169,7/24/2009 9:24,53.4767716,6.2311018,0.247386338,Day,Day,Roost,,,,no locomotion,stand
14366,169,7/24/2009 9:55,53.4779242,6.2287725,0,Day,Day,Roost,,,,no locomotion,stand
14367,169,7/24/2009 10:25,53.4779007,6.228685,0.151657509,Day,Day,Roost,,,,no locomotion,body care
14368,169,7/24/2009 10:56,53.4778837,6.2285836,0.104403065,Day,Day,Roost,,,,no locomotion,stand
14369,169,7/24/2009 11:26,53.4778522,6.2283316,0.254950976,Day,Day,Roost,,,,no locomotion,stand
14370,169,7/24/2009 11:56,53.4778432,6.2282644,0.181383571,Day,Day,Roost,,,,no locomotion,stand
14371,169,7/24/2009 12:27,53.4767031,6.2257724,0.024494897,Day,Day,Territory,,,,ter. locomotion,forage
14372,169,7/24/2009 12:58,53.47675,6.2257695,0.087749644,Day,Day,Territory,,,,no locomotion,stand
14373,169,7/24/2009 13:28,53.4766716,6.225681,0.078102497,Day,Day,Territory,,,,no locomotion,body care
14374,169,7/24/2009 13:58,53.4766781,6.2256673,0.017320508,Day,Day,Territory,,,,no locomotion,stand
14375,169,7/24/2009 14:29,53.4766617,6.2256569,0.014142136,Day,Day,Territory,,,,no locomotion,body care
14376,169,7/24/2009 14:59,53.4706406,6.222661,0.59983331,Day,Day,Mudflats,,,,ter. locomotion,forage
14377,169,7/24/2009 15:29,53.4695138,6.2204432,0.070710678,Day,Day,Mudflats,,,,ter. locomotion,forage
14378,169,7/24/2009 15:59,53.4691409,6.219125,0.130384048,Day,Day,Mudflats,,,,ter. locomotion,forage
14379,169,7/24/2009 16:30,53.4691019,6.2184679,0.014142136,Day,Day,Mudflats,,,,no locomotion,body care
14380,169,7/24/2009 17:00,53.4647903,6.2172138,,,,,,,,ter. locomotion,forage
14381,169,7/24/2009 17:30,53.4648698,6.2172406,0.251992063,,,,,,,ter. locomotion,forage
14382,169,7/24/2009 18:01,53.469716,6.2187337,0,,,,,,,no locomotion,body care
14383,169,7/24/2009 18:31,53.4764722,6.2256219,0.133790882,,,,,,,no locomotion,body care
14384,169,7/24/2009 19:02,53.476001,6.2256503,0.098488578,,,,,,,ter. locomotion,forage
14385,169,7/24/2009 19:33,53.4761696,6.225887,0.046904158,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
14386,169,7/24/2009 20:04,53.476386,6.2257992,0.042426407,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
14387,169,7/24/2009 20:34,53.4765975,6.2451932,0.144913767,,,,,,,no locomotion,body care
14388,169,7/24/2009 21:05,53.4766729,6.2436458,0.014142136,Day,Twilight,Roost,,,,no locomotion,stand
14389,169,7/24/2009 21:35,53.4767266,6.2432157,0.240624188,Day,Twilight,Roost,,,,no locomotion,stand
14390,169,7/24/2009 22:05,53.4767249,6.2432057,0.01,Night,Twilight,Roost,,,,no locomotion,stand
14391,169,7/24/2009 22:36,53.4767308,6.2431531,0.01,Night,Twilight,Roost,,,,no locomotion,stand
14392,169,7/24/2009 23:06,53.4767521,6.2430951,0.137477271,Night,Night,Roost,,,,no locomotion,stand
14393,169,7/24/2009 23:36,53.4767802,6.2430258,0,Night,Night,Roost,,,,no locomotion,stand
14394,169,7/25/2009 0:06,53.4768162,6.2428409,0.151657509,Night,Night,Roost,,,,no locomotion,body care
14395,169,7/25/2009 0:37,53.4768082,6.2428378,0.059160798,,,,,,,no locomotion,stand
14396,169,7/25/2009 1:07,53.4768198,6.2427233,0.028284271,Night,Night,Roost,,,,no locomotion,body care
14397,169,7/25/2009 1:38,53.4767836,6.242857,0.123693169,Night,Night,Roost,,,,no locomotion,body care
14398,169,7/25/2009 2:08,53.4767736,6.2428486,0.017320508,,,,,,,no locomotion,stand
14399,169,7/25/2009 2:38,53.476773,6.24279,0.01,,,,,,,no locomotion,stand
14400,169,7/25/2009 3:09,53.4767313,6.2361389,0.071414284,Night,Night,Roost,,,,no locomotion,body care
14401,169,7/25/2009 3:39,53.4698004,6.2213788,0.180554701,Night,Night,Mudflats,,,,ter. locomotion,forage
14402,169,7/25/2009 4:09,53.4689493,6.2198686,0.50039984,Night,Night,Mudflats,,,,no locomotion,body care
14403,169,7/25/2009 4:40,53.4644977,6.2162108,0.107703296,Night,Twilight,Mudflats,,,,ter. locomotion,forage
14404,169,7/25/2009 5:10,53.4623947,6.2189874,0.475499737,Night,Twilight,Mudflats,,,,ter. locomotion,forage
14405,169,7/25/2009 5:40,53.4619236,6.2205927,0.294278779,Day,Twilight,Mudflats,,,,ter. locomotion,forage
14406,169,7/25/2009 6:10,53.4624251,6.2195154,0.265518361,Day,Twilight,Mudflats,,,,ter. locomotion,forage
14407,169,7/25/2009 6:41,53.4622238,6.2194558,0.314642654,,,,,,,ter. locomotion,forage
14408,169,7/25/2009 7:11,53.4761708,6.2257969,0.054772256,Day,Day,Mudflats_Territory,,,,no locomotion,stand
14409,169,7/25/2009 7:41,53.476459,6.2257907,0.02,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
14410,169,7/25/2009 8:12,53.4766183,6.2256754,0.214242853,Day,Day,Territory,,,,no locomotion,body care
14411,169,7/25/2009 8:42,53.4766597,6.2256929,0.110905365,,,,,,,no locomotion,stand
14412,169,7/25/2009 9:12,53.4766737,6.2256879,0.01,Day,Day,Territory,,,,no locomotion,stand
14413,169,7/25/2009 9:42,53.4779156,6.2287028,0.031622777,Day,Day,Roost,,,,no locomotion,body care
14414,169,7/25/2009 10:13,53.4778522,6.2282592,0.014142136,,,,,,,no locomotion,body care
14415,169,7/25/2009 10:43,53.4778803,6.2282282,0,Day,Day,Roost,,,,no locomotion,stand
14416,169,7/25/2009 11:14,53.4778394,6.2281753,0.017320508,Day,Day,Roost,,,,no locomotion,stand
14417,169,7/25/2009 11:45,53.4778219,6.2282435,0.01,Day,Day,Roost,,,,ter. locomotion,forage
14418,169,7/25/2009 12:15,53.4777968,6.2280909,0.115325626,Day,Day,Roost,,,,no locomotion,stand
14419,169,7/25/2009 12:45,53.4776629,6.2282877,0.118743421,Day,Day,Roost,,,,no locomotion,stand
14420,169,7/25/2009 13:16,53.477683,6.22827,0.12328828,Day,Day,Roost,,,,no locomotion,body care
14421,169,7/25/2009 13:46,53.4776997,6.2282661,0.187082869,Day,Day,Roost,,,,no locomotion,stand
14422,169,7/25/2009 14:17,53.4767168,6.2256617,0.02236068,Day,Day,Territory,,,,no locomotion,stand
14423,169,7/25/2009 14:47,53.4766638,6.2256749,0,Day,Day,Territory,,,,no locomotion,stand
14424,169,7/25/2009 15:17,53.476659,6.2256692,0.103440804,Day,Day,Territory,,,,no locomotion,stand
14425,169,7/25/2009 15:47,53.4712109,6.2224024,0.147309199,Day,Day,Mudflats,,,,ter. locomotion,forage
14426,169,7/25/2009 16:17,53.4696805,6.2207246,0.04472136,,,,,,,no locomotion,stand
14427,169,7/25/2009 16:48,53.4691964,6.2213266,0.143178211,Day,Day,Mudflats,,,,ter. locomotion,forage
14428,169,7/25/2009 17:18,53.4639574,6.2201704,0.349428104,Day,Day,Mudflats,,,,ter. locomotion,forage
14429,169,7/25/2009 17:48,53.4602128,6.2355482,0.347850543,Day,Day,Mudflats,,,,ter. locomotion,forage
14430,169,7/25/2009 18:18,53.4610017,6.2347035,0.392173431,Day,Day,Mudflats,,,,ter. locomotion,forage
14431,169,7/25/2009 18:49,53.4604422,6.2353185,,,,,,,,ter. locomotion,forage
14432,169,7/25/2009 19:19,53.4595063,6.2368673,0.376696164,,,,,,,ter. locomotion,forage
14433,169,7/25/2009 19:49,53.4709962,6.2401,0.436921045,,,,,,,ter. locomotion,forage
14434,169,7/25/2009 20:19,53.4763201,6.241993,0.232163735,,,,,,,no locomotion,stand
14435,169,7/25/2009 20:50,53.4762666,6.2416601,0.014142136,Day,Twilight,Roost,,,,no locomotion,body care
14436,169,7/25/2009 21:20,53.4763464,6.241681,0.024494897,,,,,,,no locomotion,stand
14437,169,7/25/2009 21:51,53.4763515,6.2416638,0.01,,,,,,,no locomotion,stand
14438,169,7/25/2009 22:21,53.4767672,6.242346,0.01,,,,,,,no locomotion,stand
14439,169,7/25/2009 22:52,53.4767407,6.2423358,0.014142136,,,,,,,no locomotion,stand
14440,169,7/25/2009 23:22,53.4767289,6.2421891,0.051961524,Night,Night,Roost,,,,no locomotion,stand
14441,169,7/25/2009 23:52,53.476741,6.2421661,0.06164414,,,,,,,no locomotion,stand
14442,169,7/26/2009 0:23,53.4767123,6.2422207,0.033166248,,,,,,,no locomotion,stand
14443,169,7/26/2009 0:53,53.4766926,6.2421833,0.014142136,Night,Night,Roost,,,,no locomotion,stand
14444,169,7/26/2009 1:23,53.476686,6.2422188,0.041231056,Night,Night,Roost,,,,no locomotion,body care
14445,169,7/26/2009 1:54,53.4767116,6.2421333,0.01,Night,Night,Roost,,,,no locomotion,stand
14446,169,7/26/2009 2:25,53.4766811,6.2421129,0.200997512,Night,Night,Roost,,,,no locomotion,stand
14447,169,7/26/2009 2:55,53.4727809,6.224984,0.02,Night,Night,Mudflats,,,,ter. locomotion,body care
14448,169,7/26/2009 3:26,53.4719198,6.2216726,0.100498756,Night,Night,Mudflats,,,,ter. locomotion,forage
14449,169,7/26/2009 3:56,53.4709668,6.2210698,0.11,Night,Night,Mudflats,,,,no locomotion,stand
14450,169,7/26/2009 4:26,53.4698297,6.2206777,0.014142136,,,,,,,ter. locomotion,forage
14451,169,7/26/2009 4:56,53.4696673,6.2177795,0.179164729,Night,Twilight,Mudflats,,,,ter. locomotion,forage
14452,169,7/26/2009 5:26,53.4606664,6.2378797,0.037416574,Night,Twilight,Mudflats,,,,ter. locomotion,forage
14453,169,7/26/2009 5:57,53.4596887,6.2368805,0.041231056,,,,,,,no locomotion,body care
14454,169,7/26/2009 6:27,53.4592886,6.2367739,0.110905365,Day,Twilight,Mudflats,,,,ter. locomotion,forage
14455,169,7/26/2009 6:58,53.4600147,6.2359226,0.014142136,Day,Day,Mudflats,,,,no locomotion,stand
14456,169,7/26/2009 7:28,53.4599319,6.2389458,0.386910842,,,,,,,ter. locomotion,forage
14457,169,7/26/2009 7:59,53.4600265,6.2418359,0.410974452,,,,,,,ter. locomotion,forage
14458,169,7/26/2009 8:30,53.4754539,6.231501,0.014142136,,,,,,,no locomotion,stand
14459,169,7/26/2009 9:00,53.4754585,6.2314127,0.119163753,,,,,,,no locomotion,sit
14460,169,7/26/2009 9:30,53.4754006,6.2313412,0.02236068,Day,Day,Mudflats,,,,no locomotion,sit
14461,169,7/26/2009 10:01,53.4753293,6.2313133,0.059160798,Day,Day,Mudflats,,,,no locomotion,sit
14462,169,7/26/2009 10:31,53.4767176,6.2310122,0.03,,,,,,,no locomotion,sit
14463,169,7/26/2009 11:02,53.476669,6.231123,0.083066239,,,,,,,no locomotion,stand
14464,169,7/26/2009 11:32,53.4768315,6.2310135,0.01,,,,,,,no locomotion,body care
14465,169,7/26/2009 12:02,53.476852,6.2310098,0.041231056,Day,Day,Roost,,,,no locomotion,stand
14466,169,7/26/2009 12:32,53.4780095,6.2289592,0.057445626,Day,Day,Roost,,,,no locomotion,sit
14467,169,7/26/2009 13:03,53.4780399,6.2289796,0.02236068,Day,Day,Roost,,,,no locomotion,sit
14468,169,7/26/2009 13:33,53.4780009,6.228844,0.184661853,Day,Day,Roost,,,,ter. locomotion,forage
14469,169,7/26/2009 14:03,53.477942,6.2285521,0.014142136,,,,,,,no locomotion,sit
14470,169,7/26/2009 14:34,53.4779778,6.2285673,0.01,Day,Day,Roost,,,,no locomotion,stand
14471,169,7/26/2009 15:04,53.4780096,6.2285331,0.175783958,Day,Day,Roost,,,,no locomotion,sit
14472,169,7/26/2009 15:34,53.4779503,6.2285351,0.150332964,,,,,,,no locomotion,sit
14473,169,7/26/2009 16:05,53.4779704,6.2285336,0.017320508,Day,Day,Roost,,,,no locomotion,sit
14474,169,7/26/2009 16:35,53.4698195,6.2223323,0.075498344,,,,,,,no locomotion,body care
14475,169,7/26/2009 17:05,53.469345,6.2210492,0.136747943,,,,,,,ter. locomotion,forage
14476,169,7/26/2009 17:36,53.4634336,6.219552,0.037416574,,,,,,,ter. locomotion,forage
14477,169,7/26/2009 18:06,53.4601429,6.2368224,0.253377189,Day,Day,Mudflats,,,,ter. locomotion,forage
14478,169,7/26/2009 18:37,53.45969,6.236104,0.041231056,Day,Day,Mudflats,,,,no locomotion,body care
14479,169,7/26/2009 19:07,53.4602716,6.2344967,0.491629942,Day,Day,Mudflats,,,,ter. locomotion,forage
14480,169,7/26/2009 19:37,53.4602152,6.2353583,0.273678644,Day,Day,Mudflats,,,,ter. locomotion,forage
14481,169,7/26/2009 20:08,53.4611931,6.2377154,0.01,,,,,,,ter. locomotion,forage
14482,169,7/26/2009 20:38,53.4762338,6.2430816,0.155241747,,,,,,,no locomotion,stand
14483,169,7/26/2009 21:08,53.4763213,6.2429899,0.064031242,,,,,,,ter. locomotion,forage
14484,169,7/26/2009 21:38,53.4763693,6.2432098,0.03,Day,Twilight,Roost,,,,no locomotion,stand
14485,169,7/26/2009 22:08,53.476363,6.2432068,0,Night,Twilight,Roost,,,,no locomotion,stand
14486,169,7/26/2009 22:39,53.4764021,6.2433423,0.014142136,,,,,,,no locomotion,stand
14487,169,7/26/2009 23:09,53.4763759,6.2433931,0.01,Night,Night,Roost,,,,no locomotion,stand
14488,169,7/26/2009 23:40,53.4763527,6.2433843,0.162480768,Night,Night,Roost,,,,no locomotion,body care
14489,169,7/27/2009 0:10,53.4763465,6.2433956,0.208326667,,,,,,,no locomotion,stand
14490,169,7/27/2009 0:41,53.4761342,6.2437119,0.245967478,,,,,,,no locomotion,stand
14491,169,7/27/2009 1:11,53.4761981,6.2437205,0.070710678,,,,,,,no locomotion,stand
14492,169,7/27/2009 1:41,53.476217,6.243754,0.06164414,,,,,,,no locomotion,stand
14493,169,7/27/2009 2:12,53.4760162,6.2436663,0.298998328,,,,,,,no locomotion,stand
14494,169,7/27/2009 2:42,53.4762098,6.2437201,0.02,,,,,,,no locomotion,body care
14495,169,7/27/2009 3:13,53.4763103,6.2436839,0,Night,Night,Roost,,,,no locomotion,stand
14496,169,7/27/2009 3:43,53.4763193,6.2436311,0.017320508,Night,Night,Roost,,,,no locomotion,stand
14497,169,7/27/2009 4:14,53.4762742,6.2437066,0,,,,,,,ter. locomotion,forage
14498,169,7/27/2009 4:44,53.4705419,6.2204461,0.086023253,Night,Twilight,Mudflats,,,,no locomotion,body care
14499,169,7/27/2009 5:14,53.4693378,6.220926,0.080622577,,,,,,,no locomotion,sit
14500,169,7/27/2009 5:44,53.4599934,6.2368876,0.392045916,,,,,,,ter. locomotion,forage
14501,169,7/27/2009 6:15,53.4594404,6.2369833,0.320936131,,,,,,,ter. locomotion,forage
14502,169,7/27/2009 6:45,53.4598077,6.2366085,0.067082039,Day,Day,Mudflats,,,,ter. locomotion,forage
14503,169,7/27/2009 7:15,53.4599596,6.2367152,0.320624391,,,,,,,ter. locomotion,forage
14504,169,7/27/2009 7:46,53.4607352,6.2360944,0.313209195,Day,Day,Mudflats,,,,ter. locomotion,forage
14505,169,7/27/2009 8:16,53.4607407,6.2387788,0.423083916,Day,Day,Mudflats,,,,ter. locomotion,forage
